comparison,FEATURE_ID,c1_num_reps,counts_c1_g1_rep1,counts_c1_g2_rep1,counts_c1_both_rep1,counts_c1_g1_rep2,counts_c1_g2_rep2,counts_c1_both_rep2,counts_c1_g1_rep3,counts_c1_g2_rep3,counts_c1_both_rep3,prior_c1_g1,prior_c1_g2,c1_flag_analyze,c2_num_reps,counts_c2_g1_rep1,counts_c2_g2_rep1,counts_c2_both_rep1,counts_c2_g1_rep2,counts_c2_g2_rep2,counts_c2_both_rep2,counts_c2_g1_rep3,counts_c2_g2_rep3,counts_c2_both_rep3,prior_c2_g1,prior_c2_g2,c2_flag_analyze
line,fusion_id,3,7,9,4078,4,6,3875,3,9,3545,0.8,0.8,1,3,10,8,3773,7,10,4785,6,6,4209,0.8,0.8,1
line,fusion_id,3,5,6,4594,8,8,2722,3,8,3765,0.8,0.8,1,3,10,6,3948,5,6,4416,10,8,4248,0.8,0.8,1
line,fusion_id,3,3,4,3847,6,10,4534,10,7,3334,0.8,0.8,1,3,8,5,3809,11,8,3681,4,5,4430,0.8,0.8,1
line,fusion_id,3,4,9,3682,11,10,4053,10,4,3211,0.8,0.8,1,3,13,9,3637,5,9,4126,3,11,4054,0.8,0.8,1
line,fusion_id,3,8,3,3940,5,11,4377,16,8,4429,0.8,0.8,1,3,12,5,4527,5,2,4110,19,6,3872,0.8,0.8,1
line,fusion_id,3,6,11,3555,9,13,3959,11,10,4452,0.8,0.8,1,3,11,7,4023,10,14,2643,4,8,3781,0.8,0.8,1
line,fusion_id,3,11,7,4357,13,9,3822,8,19,4003,0.8,0.8,1,3,9,9,4684,9,10,3444,4,5,5095,0.8,0.8,1
line,fusion_id,3,8,15,3063,6,4,4216,4,5,3992,0.8,0.8,1,3,14,6,5019,7,5,3359,5,6,3800,0.8,0.8,1
line,fusion_id,3,7,11,4384,8,11,3635,5,8,4427,0.8,0.8,1,3,6,8,3239,6,7,3644,6,5,3080,0.8,0.8,1
line,fusion_id,3,8,5,4060,10,5,2849,4,9,4705,0.8,0.8,1,3,11,9,4156,11,6,2967,8,6,3774,0.8,0.8,1
line,fusion_id,3,9,4,4295,6,9,4605,15,5,3319,0.8,0.8,1,3,11,6,4462,11,5,4527,6,9,4348,0.8,0.8,1
line,fusion_id,3,12,7,4525,9,9,3935,7,4,5120,0.8,0.8,1,3,8,10,3795,10,10,4119,9,9,4471,0.8,0.8,1
line,fusion_id,3,6,12,3389,4,5,4774,8,6,5169,0.8,0.8,1,3,7,6,4902,6,7,4121,13,2,4577,0.8,0.8,1
line,fusion_id,3,15,10,5010,7,9,4107,8,5,3043,0.8,0.8,1,3,11,5,3102,10,10,4034,4,8,5150,0.8,0.8,1
line,fusion_id,3,2,14,3558,4,5,3524,8,5,4069,0.8,0.8,1,3,8,9,4564,4,8,3532,10,8,3998,0.8,0.8,1
line,fusion_id,3,9,9,3854,16,9,3622,7,6,5001,0.8,0.8,1,3,7,6,4976,10,10,3940,10,3,4279,0.8,0.8,1
line,fusion_id,3,4,12,4490,7,3,3675,10,11,3962,0.8,0.8,1,3,12,8,3285,4,11,4055,4,10,3357,0.8,0.8,1
line,fusion_id,3,1,9,3248,4,10,4607,3,8,4360,0.8,0.8,1,3,10,15,2406,5,9,3547,3,15,4277,0.8,0.8,1
line,fusion_id,3,9,5,4288,7,9,4353,11,11,4050,0.8,0.8,1,3,7,7,3806,7,7,3422,12,7,3873,0.8,0.8,1
line,fusion_id,3,6,7,4406,8,13,4263,14,4,4990,0.8,0.8,1,3,5,9,4100,14,10,3234,5,11,4006,0.8,0.8,1
line,fusion_id,3,9,8,4172,5,6,4085,4,8,4192,0.8,0.8,1,3,8,13,3976,4,18,4859,9,7,4249,0.8,0.8,1
line,fusion_id,3,10,9,4704,5,3,3735,4,5,4506,0.8,0.8,1,3,12,8,2941,13,11,3744,7,10,3996,0.8,0.8,1
line,fusion_id,3,10,12,3157,8,8,5249,8,6,3194,0.8,0.8,1,3,5,12,3858,7,6,4059,12,9,4859,0.8,0.8,1
line,fusion_id,3,9,5,3643,10,8,3809,12,14,4584,0.8,0.8,1,3,9,7,3071,9,9,3955,10,7,3781,0.8,0.8,1
line,fusion_id,3,7,7,3769,4,7,3507,14,10,4401,0.8,0.8,1,3,6,11,4231,11,10,3370,12,3,4084,0.8,0.8,1
line,fusion_id,3,6,7,3544,6,7,3193,12,6,3914,0.8,0.8,1,3,9,9,3675,7,7,3946,4,6,3500,0.8,0.8,1
line,fusion_id,3,4,9,3470,5,8,3465,6,7,3174,0.8,0.8,1,3,2,10,3739,10,8,3707,10,7,3663,0.8,0.8,1
line,fusion_id,3,7,14,4855,12,9,4340,6,8,3363,0.8,0.8,1,3,13,10,5099,11,4,3727,6,7,3464,0.8,0.8,1
line,fusion_id,3,6,8,3273,8,4,4296,10,5,3112,0.8,0.8,1,3,8,5,3322,11,10,3629,8,8,3947,0.8,0.8,1
line,fusion_id,3,10,8,4367,11,6,4950,6,7,4709,0.8,0.8,1,3,13,6,2974,16,11,3768,8,12,3745,0.8,0.8,1
line,fusion_id,3,6,4,4147,6,7,3904,6,4,4761,0.8,0.8,1,3,4,12,4682,7,7,2698,11,7,3717,0.8,0.8,1
line,fusion_id,3,10,9,3491,11,5,3138,16,8,3305,0.8,0.8,1,3,9,5,4536,12,12,4367,10,11,4160,0.8,0.8,1
line,fusion_id,3,6,7,4317,8,11,3845,8,7,4784,0.8,0.8,1,3,4,4,4066,9,11,4442,8,4,3022,0.8,0.8,1
line,fusion_id,3,4,9,2801,10,9,3164,6,11,4093,0.8,0.8,1,3,6,9,3055,4,12,3425,7,12,4365,0.8,0.8,1
line,fusion_id,3,7,5,4072,10,8,3617,10,7,3789,0.8,0.8,1,3,4,5,3656,7,6,3814,7,8,4593,0.8,0.8,1
line,fusion_id,3,10,12,4725,10,14,3332,7,5,3859,0.8,0.8,1,3,9,9,4361,7,12,4194,15,5,4477,0.8,0.8,1
line,fusion_id,3,10,5,4729,10,5,3881,6,7,3550,0.8,0.8,1,3,9,9,3235,4,9,3632,8,15,4349,0.8,0.8,1
line,fusion_id,3,7,16,4424,12,7,3884,5,4,3474,0.8,0.8,1,3,7,6,3661,8,5,4533,9,11,3691,0.8,0.8,1
line,fusion_id,3,7,6,3301,7,6,4249,10,11,3467,0.8,0.8,1,3,10,9,4682,5,9,3954,4,11,4415,0.8,0.8,1
line,fusion_id,3,11,14,3648,9,5,3699,10,3,4724,0.8,0.8,1,3,9,6,5368,10,9,4796,10,9,4681,0.8,0.8,1
line,fusion_id,3,7,11,3326,5,6,4551,9,8,5372,0.8,0.8,1,3,11,6,4306,13,8,3929,9,5,3867,0.8,0.8,1
line,fusion_id,3,4,9,4296,11,6,5020,11,7,4375,0.8,0.8,1,3,5,10,3927,5,5,3293,8,5,3675,0.8,0.8,1
line,fusion_id,3,9,5,4916,5,7,4287,7,9,3508,0.8,0.8,1,3,7,7,4111,4,7,3738,2,6,3868,0.8,0.8,1
line,fusion_id,3,13,10,4760,12,4,3316,11,9,3189,0.8,0.8,1,3,7,9,3626,13,4,3975,6,10,4257,0.8,0.8,1
line,fusion_id,3,8,5,3628,11,5,3547,7,7,5142,0.8,0.8,1,3,9,13,3747,18,10,3605,6,3,3695,0.8,0.8,1
line,fusion_id,3,3,8,3367,6,6,3839,5,9,3494,0.8,0.8,1,3,8,4,4453,5,12,3930,7,6,5239,0.8,0.8,1
line,fusion_id,3,8,6,3410,7,3,3695,6,14,4291,0.8,0.8,1,3,5,8,3143,6,8,5103,7,9,4557,0.8,0.8,1
line,fusion_id,3,6,12,4873,13,9,4939,11,6,3039,0.8,0.8,1,3,7,15,5409,11,6,4651,4,8,3633,0.8,0.8,1
line,fusion_id,3,4,5,4430,12,13,3721,18,8,3607,0.8,0.8,1,3,5,15,4431,6,8,2843,10,8,4129,0.8,0.8,1
line,fusion_id,3,12,9,3591,3,8,3235,3,7,4108,0.8,0.8,1,3,7,16,3965,7,10,3702,6,12,3933,0.8,0.8,1
line,fusion_id,3,5,10,3613,7,8,3710,9,5,3918,0.8,0.8,1,3,9,8,3393,5,14,4267,12,3,4385,0.8,0.8,1
line,fusion_id,3,6,5,3314,15,9,4482,10,6,3879,0.8,0.8,1,3,6,8,3939,10,6,4385,7,6,4537,0.8,0.8,1
line,fusion_id,3,21,7,4800,7,6,3005,5,10,3423,0.8,0.8,1,3,9,9,4310,12,13,3868,6,6,4437,0.8,0.8,1
line,fusion_id,3,6,10,2781,8,10,3684,11,12,5495,0.8,0.8,1,3,8,11,3960,19,9,3691,4,5,3574,0.8,0.8,1
line,fusion_id,3,9,12,4375,9,8,4704,7,5,4430,0.8,0.8,1,3,6,4,3850,10,4,3285,4,12,4367,0.8,0.8,1
line,fusion_id,3,4,9,4017,4,7,4609,6,10,4253,0.8,0.8,1,3,7,5,3618,2,5,3776,6,10,3254,0.8,0.8,1
line,fusion_id,3,4,12,5348,8,5,4150,9,11,3470,0.8,0.8,1,3,8,8,3620,7,12,4060,10,8,4158,0.8,0.8,1
line,fusion_id,3,6,6,3969,10,13,4125,6,7,4494,0.8,0.8,1,3,7,12,4000,10,7,4857,12,7,4060,0.8,0.8,1
line,fusion_id,3,7,6,3467,8,6,4238,6,8,4064,0.8,0.8,1,3,8,15,3534,5,14,4373,3,13,4349,0.8,0.8,1
line,fusion_id,3,8,7,3638,8,13,4462,7,6,4443,0.8,0.8,1,3,14,7,3429,6,5,3430,6,5,3794,0.8,0.8,1
line,fusion_id,3,6,6,3617,8,9,3504,8,12,5279,0.8,0.8,1,3,10,9,4752,6,10,4322,8,3,4112,0.8,0.8,1
line,fusion_id,3,14,6,4004,9,8,3376,5,3,4597,0.8,0.8,1,3,10,6,3722,5,5,4081,9,7,4098,0.8,0.8,1
line,fusion_id,3,4,11,3755,10,9,3893,4,13,4377,0.8,0.8,1,3,7,6,4834,11,7,4492,9,10,4027,0.8,0.8,1
line,fusion_id,3,8,6,3613,7,12,3410,9,7,4376,0.8,0.8,1,3,6,15,3196,5,8,4122,7,7,3756,0.8,0.8,1
line,fusion_id,3,17,10,4088,8,12,4443,3,9,4923,0.8,0.8,1,3,9,10,4359,10,7,4099,8,8,3498,0.8,0.8,1
line,fusion_id,3,10,9,4180,5,7,3455,2,9,4540,0.8,0.8,1,3,11,8,4064,8,9,4963,5,9,3583,0.8,0.8,1
line,fusion_id,3,4,8,4142,8,8,3626,6,7,4587,0.8,0.8,1,3,7,9,4191,9,5,3836,7,8,3566,0.8,0.8,1
line,fusion_id,3,11,4,3605,6,9,4476,7,6,3839,0.8,0.8,1,3,10,8,2958,9,9,4021,19,14,4529,0.8,0.8,1
line,fusion_id,3,7,5,5122,8,4,4761,9,1,3637,0.8,0.8,1,3,15,6,4723,12,10,4704,8,3,4282,0.8,0.8,1
line,fusion_id,3,9,6,4492,14,4,3955,5,9,3832,0.8,0.8,1,3,9,7,3979,5,7,4430,10,10,3867,0.8,0.8,1
line,fusion_id,3,3,8,3992,14,6,3435,9,2,3950,0.8,0.8,1,3,5,4,4009,6,6,4440,6,3,4007,0.8,0.8,1
line,fusion_id,3,8,10,4389,7,6,3884,9,4,4190,0.8,0.8,1,3,0,5,3982,10,8,4682,9,5,3794,0.8,0.8,1
line,fusion_id,3,6,5,3633,10,9,3838,6,5,4291,0.8,0.8,1,3,4,9,3837,8,12,3201,7,5,3735,0.8,0.8,1
line,fusion_id,3,14,5,4937,10,11,4087,9,5,3515,0.8,0.8,1,3,11,11,3003,9,11,5522,10,10,3269,0.8,0.8,1
line,fusion_id,3,7,5,4223,5,11,3435,9,6,4215,0.8,0.8,1,3,4,12,4679,5,3,3191,9,6,3743,0.8,0.8,1
line,fusion_id,3,7,5,3538,13,8,4151,3,6,4291,0.8,0.8,1,3,13,7,5052,11,7,3217,8,6,3374,0.8,0.8,1
line,fusion_id,3,5,13,3520,4,10,4934,11,11,3801,0.8,0.8,1,3,4,5,4460,10,6,4067,3,9,4000,0.8,0.8,1
line,fusion_id,3,7,5,4809,7,10,4612,5,4,4182,0.8,0.8,1,3,8,7,5082,6,4,2821,8,5,5259,0.8,0.8,1
line,fusion_id,3,7,11,3742,9,9,4131,13,9,5076,0.8,0.8,1,3,10,5,4233,8,7,3072,14,13,3494,0.8,0.8,1
line,fusion_id,3,10,10,4135,8,13,3653,10,9,3536,0.8,0.8,1,3,12,6,3477,10,6,4032,6,10,3942,0.8,0.8,1
line,fusion_id,3,10,4,3480,8,15,4337,6,6,4587,0.8,0.8,1,3,9,19,4507,8,10,2810,6,13,3789,0.8,0.8,1
line,fusion_id,3,5,4,3938,8,10,3044,7,8,4052,0.8,0.8,1,3,13,10,3696,6,5,3727,9,10,3942,0.8,0.8,1
line,fusion_id,3,8,9,4777,10,11,4544,4,10,3357,0.8,0.8,1,3,8,13,3837,6,13,4851,8,7,4261,0.8,0.8,1
line,fusion_id,3,7,9,3054,7,10,3838,8,16,3009,0.8,0.8,1,3,7,8,3883,14,10,3667,15,4,3501,0.8,0.8,1
line,fusion_id,3,7,8,4347,14,5,3347,4,8,3595,0.8,0.8,1,3,10,11,4035,14,6,4857,16,12,4221,0.8,0.8,1
line,fusion_id,3,8,11,4128,10,8,5077,11,2,3607,0.8,0.8,1,3,10,8,3631,12,8,3401,7,15,4590,0.8,0.8,1
line,fusion_id,3,6,9,3763,14,10,3542,6,9,3761,0.8,0.8,1,3,6,4,3331,10,9,3715,7,9,3132,0.8,0.8,1
line,fusion_id,3,5,7,3076,9,4,4170,13,16,4684,0.8,0.8,1,3,6,5,4082,11,7,3525,7,7,3795,0.8,0.8,1
line,fusion_id,3,7,6,3549,14,4,4006,8,17,3959,0.8,0.8,1,3,8,8,4123,8,14,4804,13,11,3160,0.8,0.8,1
line,fusion_id,3,11,11,4989,13,6,4767,5,8,3177,0.8,0.8,1,3,8,10,2978,9,4,5054,8,8,3426,0.8,0.8,1
line,fusion_id,3,9,13,4278,9,9,3736,9,8,4570,0.8,0.8,1,3,4,7,3403,8,13,4110,5,11,3596,0.8,0.8,1
line,fusion_id,3,9,15,3833,7,6,3849,9,1,3944,0.8,0.8,1,3,6,8,3297,7,3,3256,7,13,3965,0.8,0.8,1
line,fusion_id,3,14,7,3475,15,11,3695,13,10,3732,0.8,0.8,1,3,9,8,3753,5,11,3666,6,10,3702,0.8,0.8,1
line,fusion_id,3,8,8,4989,9,5,5330,14,6,3682,0.8,0.8,1,3,3,9,6024,11,10,3332,10,7,3744,0.8,0.8,1
line,fusion_id,3,13,12,3572,8,9,4379,11,11,4513,0.8,0.8,1,3,8,10,4655,8,6,3989,5,15,4273,0.8,0.8,1
line,fusion_id,3,3,12,3389,10,5,4183,5,9,2911,0.8,0.8,1,3,10,9,3096,6,7,3603,8,9,4179,0.8,0.8,1
line,fusion_id,3,3,11,3598,7,7,3996,8,7,3634,0.8,0.8,1,3,9,7,4123,6,8,4744,9,6,4001,0.8,0.8,1
line,fusion_id,3,13,9,3767,7,4,4275,3,6,4606,0.8,0.8,1,3,10,8,3689,5,13,3480,5,11,4683,0.8,0.8,1
line,fusion_id,3,8,7,4546,6,8,4197,10,13,4269,0.8,0.8,1,3,9,10,3709,6,12,5153,14,6,3569,0.8,0.8,1
line,fusion_id,3,8,9,3374,8,7,4144,5,12,3385,0.8,0.8,1,3,13,14,4616,8,7,3778,7,7,3748,0.8,0.8,1
line,fusion_id,3,3,7,4900,4,7,3810,3,7,3142,0.8,0.8,1,3,11,6,4253,6,11,4514,11,16,4315,0.8,0.8,1
line,fusion_id,3,13,12,3579,8,10,3313,7,3,4725,0.8,0.8,1,3,7,8,3634,7,7,4445,4,11,3888,0.8,0.8,1
line,fusion_id,3,8,6,4264,7,5,3245,7,10,5124,0.8,0.8,1,3,11,10,5732,7,9,3663,10,5,3633,0.8,0.8,1
line,fusion_id,3,5,7,4281,7,8,5109,13,14,3349,0.8,0.8,1,3,6,7,4665,3,9,3930,5,6,3804,0.8,0.8,1
line,fusion_id,3,7,5,4036,14,9,3993,7,4,4899,0.8,0.8,1,3,5,6,3972,10,11,3835,6,11,3420,0.8,0.8,1
line,fusion_id,3,8,11,4218,17,8,5321,13,4,3134,0.8,0.8,1,3,8,11,2693,6,15,3467,12,11,5026,0.8,0.8,1
line,fusion_id,3,4,6,4007,13,9,3743,8,9,4572,0.8,0.8,1,3,5,3,3865,5,7,3503,5,6,3637,0.8,0.8,1
line,fusion_id,3,6,4,3553,10,7,4203,9,9,4388,0.8,0.8,1,3,9,10,4553,9,9,4126,6,12,3889,0.8,0.8,1
line,fusion_id,3,9,8,4392,11,5,4349,5,6,4179,0.8,0.8,1,3,10,2,4001,10,3,3872,5,6,5523,0.8,0.8,1
line,fusion_id,3,9,7,3504,18,7,4583,11,7,4607,0.8,0.8,1,3,15,9,4315,13,6,4027,9,11,4418,0.8,0.8,1
line,fusion_id,3,10,11,4664,6,7,4692,10,5,3814,0.8,0.8,1,3,7,13,4597,6,4,3660,4,10,3960,0.8,0.8,1
line,fusion_id,3,3,13,4113,14,6,3242,6,7,4722,0.8,0.8,1,3,5,10,3588,10,5,4315,6,8,4238,0.8,0.8,1
line,fusion_id,3,8,8,4981,14,8,4208,8,4,4330,0.8,0.8,1,3,6,9,3631,6,5,4444,7,14,3919,0.8,0.8,1
line,fusion_id,3,8,5,2814,6,5,3470,7,5,4218,0.8,0.8,1,3,6,8,3495,10,14,3951,2,9,4503,0.8,0.8,1
line,fusion_id,3,8,9,3761,9,6,4434,11,9,4581,0.8,0.8,1,3,8,7,3656,3,4,3385,11,10,3520,0.8,0.8,1
line,fusion_id,3,7,10,3740,10,7,3581,10,8,4126,0.8,0.8,1,3,6,11,4553,15,14,3858,8,2,2797,0.8,0.8,1
line,fusion_id,3,6,8,4066,9,7,3733,6,2,3975,0.8,0.8,1,3,10,9,4292,8,5,4403,8,4,3854,0.8,0.8,1
line,fusion_id,3,5,8,3530,12,7,3692,9,7,3167,0.8,0.8,1,3,9,9,4104,9,2,4481,13,5,4567,0.8,0.8,1
line,fusion_id,3,3,10,4661,1,5,4368,10,5,3462,0.8,0.8,1,3,5,13,2627,10,8,3023,13,8,4216,0.8,0.8,1
line,fusion_id,3,7,8,4088,11,6,3760,9,7,5424,0.8,0.8,1,3,5,13,3684,15,8,4301,6,6,3628,0.8,0.8,1
line,fusion_id,3,14,11,5330,7,4,5117,8,10,3924,0.8,0.8,1,3,6,4,5143,9,5,3862,7,9,3902,0.8,0.8,1
line,fusion_id,3,12,10,3984,4,2,4169,11,12,4335,0.8,0.8,1,3,6,3,4233,6,6,3950,8,4,4497,0.8,0.8,1
line,fusion_id,3,4,6,4795,12,5,4098,7,7,4213,0.8,0.8,1,3,6,12,3427,9,11,4345,10,6,5145,0.8,0.8,1
line,fusion_id,3,10,8,4915,8,4,3632,8,11,2908,0.8,0.8,1,3,8,10,3619,13,12,3745,2,8,4703,0.8,0.8,1
line,fusion_id,3,8,13,3798,6,6,4884,4,3,2962,0.8,0.8,1,3,5,12,5017,13,9,3865,8,7,4484,0.8,0.8,1
line,fusion_id,3,10,8,4184,2,10,3709,7,4,3868,0.8,0.8,1,3,4,6,3973,9,2,4574,6,4,3582,0.8,0.8,1
line,fusion_id,3,9,4,4067,9,11,4459,11,6,3970,0.8,0.8,1,3,5,6,3438,9,7,3416,7,13,3997,0.8,0.8,1
line,fusion_id,3,14,3,3999,8,12,3864,6,6,3822,0.8,0.8,1,3,6,5,4528,7,9,4077,10,10,4322,0.8,0.8,1
line,fusion_id,3,4,8,5611,9,2,3471,11,10,3841,0.8,0.8,1,3,8,9,4053,5,7,4031,9,8,3910,0.8,0.8,1
line,fusion_id,3,6,5,3473,5,7,3747,5,10,3846,0.8,0.8,1,3,6,13,4096,8,8,3718,8,6,3940,0.8,0.8,1
line,fusion_id,3,6,10,3404,8,10,3770,9,5,3676,0.8,0.8,1,3,9,10,4305,14,11,4294,7,9,3922,0.8,0.8,1
line,fusion_id,3,7,10,5378,7,11,4092,9,10,3255,0.8,0.8,1,3,9,6,3533,3,9,4071,9,7,3775,0.8,0.8,1
line,fusion_id,3,7,8,2878,8,14,5050,6,5,3164,0.8,0.8,1,3,6,8,4360,9,9,4014,4,6,2918,0.8,0.8,1
line,fusion_id,3,6,10,3867,9,6,4071,8,5,3855,0.8,0.8,1,3,6,6,4131,10,6,5148,11,7,2648,0.8,0.8,1
line,fusion_id,3,5,9,4306,5,10,3404,12,6,3396,0.8,0.8,1,3,6,4,3462,7,5,3899,9,7,3447,0.8,0.8,1
line,fusion_id,3,11,5,5618,10,9,4404,10,10,3522,0.8,0.8,1,3,6,7,3588,9,9,3673,10,7,3130,0.8,0.8,1
line,fusion_id,3,11,4,3847,9,8,4395,4,10,4352,0.8,0.8,1,3,10,6,4209,4,9,3704,9,10,3747,0.8,0.8,1
line,fusion_id,3,9,11,4243,5,9,3993,7,8,5120,0.8,0.8,1,3,9,8,4068,4,7,4354,12,4,2874,0.8,0.8,1
line,fusion_id,3,12,7,3527,11,10,4403,10,7,3681,0.8,0.8,1,3,10,13,4338,6,5,4170,5,3,3505,0.8,0.8,1
line,fusion_id,3,10,16,4334,5,4,3696,3,2,4761,0.8,0.8,1,3,14,3,4096,6,5,4098,8,6,4518,0.8,0.8,1
line,fusion_id,3,6,4,3480,8,11,4638,14,4,3864,0.8,0.8,1,3,4,7,4262,3,8,4353,9,15,4988,0.8,0.8,1
line,fusion_id,3,13,5,4048,8,16,3609,8,7,3743,0.8,0.8,1,3,5,3,4428,8,2,4298,6,3,3767,0.8,0.8,1
line,fusion_id,3,8,8,3639,12,5,4024,5,6,5297,0.8,0.8,1,3,8,7,4241,5,13,3512,13,5,5158,0.8,0.8,1
line,fusion_id,3,10,13,3872,7,6,4231,5,10,3620,0.8,0.8,1,3,14,7,4797,9,6,3580,11,10,3360,0.8,0.8,1
line,fusion_id,3,10,10,3749,8,14,3590,9,9,4187,0.8,0.8,1,3,5,9,3348,11,8,3745,12,4,4384,0.8,0.8,1
line,fusion_id,3,8,10,3781,10,11,4021,10,4,4353,0.8,0.8,1,3,5,7,3325,8,11,3149,10,11,3282,0.8,0.8,1
line,fusion_id,3,5,7,4156,6,3,4108,9,10,3932,0.8,0.8,1,3,9,7,3713,3,12,4208,3,11,4215,0.8,0.8,1
line,fusion_id,3,8,10,4357,12,6,3750,4,7,4672,0.8,0.8,1,3,11,6,3789,15,7,3930,2,9,4307,0.8,0.8,1
line,fusion_id,3,14,8,3659,9,6,4028,10,8,3371,0.8,0.8,1,3,7,11,3800,10,5,3129,6,5,3754,0.8,0.8,1
line,fusion_id,3,7,4,4358,17,7,3979,5,8,4667,0.8,0.8,1,3,4,9,4209,5,14,4380,10,5,4113,0.8,0.8,1
line,fusion_id,3,15,13,3787,7,13,4467,7,7,4003,0.8,0.8,1,3,11,12,5128,3,4,3357,7,13,3825,0.8,0.8,1
line,fusion_id,3,5,9,4865,10,9,3587,3,6,2941,0.8,0.8,1,3,9,8,3758,11,10,3933,11,9,3602,0.8,0.8,1
line,fusion_id,3,4,7,3880,9,16,4790,10,11,4843,0.8,0.8,1,3,7,7,4274,9,7,3928,7,6,4046,0.8,0.8,1
line,fusion_id,3,6,5,2830,7,7,4291,9,10,2642,0.8,0.8,1,3,10,5,3991,7,7,3376,6,5,4018,0.8,0.8,1
line,fusion_id,3,11,12,3707,5,11,3351,9,6,4518,0.8,0.8,1,3,10,6,4488,5,8,4033,8,7,4371,0.8,0.8,1
line,fusion_id,3,10,6,3816,9,7,5040,6,6,3555,0.8,0.8,1,3,8,2,4294,9,3,4728,8,4,3762,0.8,0.8,1
line,fusion_id,3,6,6,4587,7,13,4450,4,13,3937,0.8,0.8,1,3,8,4,4726,7,10,4719,13,11,3849,0.8,0.8,1
line,fusion_id,3,5,9,3679,7,5,5275,6,10,4687,0.8,0.8,1,3,10,5,3533,8,7,4749,10,8,4140,0.8,0.8,1
line,fusion_id,3,6,5,3812,8,11,4088,8,3,3718,0.8,0.8,1,3,12,7,3371,14,5,3972,10,10,4071,0.8,0.8,1
line,fusion_id,3,15,10,3715,10,5,3234,10,11,4079,0.8,0.8,1,3,6,11,3745,8,6,4345,9,7,3668,0.8,0.8,1
line,fusion_id,3,6,6,4390,4,9,3478,7,5,3726,0.8,0.8,1,3,5,6,3901,8,8,4682,6,7,4798,0.8,0.8,1
line,fusion_id,3,8,8,3437,11,3,3853,6,9,4714,0.8,0.8,1,3,10,15,4713,5,11,4289,10,7,3755,0.8,0.8,1
line,fusion_id,3,6,4,3842,3,7,3724,5,7,4935,0.8,0.8,1,3,7,8,4138,3,3,3467,6,6,3711,0.8,0.8,1
line,fusion_id,3,13,13,4089,8,5,5371,5,10,2914,0.8,0.8,1,3,8,4,4331,8,7,4048,8,8,3459,0.8,0.8,1
line,fusion_id,3,6,7,4250,9,5,4029,5,8,4800,0.8,0.8,1,3,11,6,4157,0,6,5190,6,3,3349,0.8,0.8,1
line,fusion_id,3,13,5,4029,13,10,3953,7,11,3885,0.8,0.8,1,3,11,9,4067,7,4,3866,16,5,3957,0.8,0.8,1
line,fusion_id,3,4,12,4679,7,9,4706,7,5,4904,0.8,0.8,1,3,6,19,4279,16,16,3918,5,9,4657,0.8,0.8,1
line,fusion_id,3,8,6,4292,6,10,3748,9,9,3881,0.8,0.8,1,3,10,6,4102,11,4,4820,5,3,4781,0.8,0.8,1
line,fusion_id,3,5,7,3605,6,14,3505,4,11,3498,0.8,0.8,1,3,9,7,4075,9,7,3751,7,12,3975,0.8,0.8,1
line,fusion_id,3,6,5,4176,6,5,4354,12,9,3362,0.8,0.8,1,3,7,8,3610,8,8,4268,7,14,3703,0.8,0.8,1
line,fusion_id,3,8,7,4705,10,8,3868,4,12,4155,0.8,0.8,1,3,6,5,4498,8,11,3918,6,5,4689,0.8,0.8,1
line,fusion_id,3,7,8,4485,7,4,3884,10,11,3666,0.8,0.8,1,3,10,8,4432,6,11,4213,9,9,2839,0.8,0.8,1
line,fusion_id,3,5,7,3814,8,13,5613,9,7,4205,0.8,0.8,1,3,4,6,3306,9,14,3748,9,3,4430,0.8,0.8,1
line,fusion_id,3,4,7,3340,8,13,3578,12,1,5286,0.8,0.8,1,3,7,9,4019,4,7,3549,6,7,4411,0.8,0.8,1
line,fusion_id,3,13,12,3469,8,11,3349,9,13,4061,0.8,0.8,1,3,9,10,4039,6,9,4058,5,14,4215,0.8,0.8,1
line,fusion_id,3,7,3,4511,10,5,4823,12,13,4055,0.8,0.8,1,3,4,11,2893,8,8,3699,8,8,4842,0.8,0.8,1
line,fusion_id,3,6,8,4618,5,10,4619,3,9,4558,0.8,0.8,1,3,11,9,4203,16,14,4754,4,10,4071,0.8,0.8,1
line,fusion_id,3,5,7,3604,7,3,3934,8,9,4815,0.8,0.8,1,3,5,9,3771,9,12,5005,9,5,4371,0.8,0.8,1
line,fusion_id,3,1,10,3864,11,8,3769,7,9,3166,0.8,0.8,1,3,8,8,4293,7,11,4035,12,7,3758,0.8,0.8,1
line,fusion_id,3,7,8,4572,10,11,3183,9,5,3860,0.8,0.8,1,3,12,7,3928,3,12,4402,3,7,3741,0.8,0.8,1
line,fusion_id,3,6,7,3641,11,4,4183,6,6,3931,0.8,0.8,1,3,11,6,4244,10,7,3943,12,8,3738,0.8,0.8,1
line,fusion_id,3,6,4,5055,9,11,4315,7,9,4931,0.8,0.8,1,3,9,11,3665,8,5,4325,4,7,4073,0.8,0.8,1
line,fusion_id,3,7,9,4157,9,10,3621,6,8,3663,0.8,0.8,1,3,8,2,4438,2,12,3495,9,6,4428,0.8,0.8,1
line,fusion_id,3,7,4,4422,9,7,3885,7,7,3407,0.8,0.8,1,3,7,10,4398,5,6,3505,8,13,4376,0.8,0.8,1
